"PERID","Criminal" 
"23243280","1"
"58743280","1"
"44143280","1"
"30353280","1"
"15283280","1"
"36134280","1"
"83144280","1"
"79164280","1"
"83384280","1"
"20295380","1"
"81525380","1"
"53135380","1"
"51045380","1"
"53606380","1"
"89626380","1"
"45026380","1"
"12846380","1"
"59766380","1"
"77966380","1"
"13797380","1"
"85307380","1"
"81517380","1"
"89717380","1"
"17727380","1"
"81847380","1"
"20377380","1"
"57677380","1"
"72648380","1"
"70848380","1"
"91558380","1"
"95249380","1"
"81649380","1"
"73259380","1"
"27479380","1"
"71079380","1"
"54100380","1"
"49410380","1"
"53340380","1"
"70070380","1"
"10880380","0"
"23911380","0"
"65041380","1"
"66561380","1"
"43861380","1"
"55471380","1"
"50971380","1"
"37081380","1"
"63002380","1"
"35612380","1"
"87552380","1"
"41962380","1"
"92293380","1"
"57793380","1"
"59733380","1"
"56033380","1"
"38543380","1"
"96743380","1"
"33663380","1"
"35273380","1"
"51483380","1"
"95083380","1"
"44704380","1"
"71004380","1"
"39014380","1"
"64134380","1"
"47544380","1"
"15744380","1"
"77974380","1"
"16074380","1"
"99905480","1"
"48815480","1"
"36015480","1"
"65115480","1"
"73125480","1"
"82035480","1"
"31845480","1"
"39236480","1"
"85966480","0"
"93166480","1"
"10417480","1"
"79327480","0"
"77527480","1"
"64347480","1"
"83447480","1"
"71647480","1"
"11457480","1"
"43067480","1"
"85677480","1"
"75487480","1"
"95008480","1"
"76718480","1"
"45438480","0"
"43968480","1"
"75388480","1"
"13919480","1"
"53729480","1"
"60029480","1"
"40549480","0"
"27659480","0"
"93489480","1"
"54190480","1"
"97740480","1"
"78260480","1"
"13760480","0"
"10060480","1"
"61391480","1"
"85991480","1"
"83191480","1"
"45511480","1"
"63711480","1"
"57641480","1"
"15841480","1"
"13281480","1"
"44322480","1"
"22332480","1"
"55032480","1"
"95742480","1"
"15503480","1"
"31903480","1"
"29913480","1"
"11523480","1"
"13133480","1"
"76543480","1"
"13843480","1"
"39053480","1"
"63463480","1"
"77494480","0"
"81944480","1"
"29954480","1"
"37154480","1"
"71564480","1"
"87964480","1"
"63174480","1"
"69705580","1"
"11315580","1"
"71935580","1"
"69135580","1"
"43445580","1"
"12545580","1"
"21645580","1"
"47855580","1"
"69465580","1"
"39275580","1"
"62975580","1"
"71075580","1"
"75485580","1"
"90985580","1"
"37616580","0"
"43016580","1"
"27236580","0"
"28846580","1"
"95576580","1"
"83397580","1"
"85197580","1"
"30407580","1"
"27657580","1"
"65857580","1"
"72587580","0"
"61828580","1"
"22248580","1"
"63768580","0"
"35188580","0"
"60499580","1"
"23199580","1"
"31109580","1"
"85519580","1"
"72819580","1"
"83529580","1"
"29929580","1"
"38549580","1"
"21679580","1"
"13610580","1"
"41810580","1"
"79010580","1"
"93420580","1"
"70720580","1"
"88730580","0"
"86930580","0"
"60240580","1"
"51140580","1"
"83180580","1"
"37301580","1"
"47921580","1"
"67731580","1"
"67441580","1"
"75261580","1"
"46781580","1"
"87492580","1"
"22992580","1"
"98102580","1"
"67822580","1"
"15832580","1"
"33172580","1"
"17393580","1"
"25593580","1"
"59903580","1"
"48623580","1"
"15443580","1"
"21843580","1"
"38953580","1"
"57863580","1"
"33073580","1"
"31894580","1"
"16104580","1"
"15634580","1"
"29944580","1"
"74064580","1"
"79374580","1"
"13295680","1"
"12395680","1"
"79695680","0"
"53005680","1"
"11825680","1"
"57555680","1"
"13955680","1"
"25565680","1"
"49165680","1"
"26275680","1"
"42485680","0"
"31396680","1"
"39596680","1"
"87506680","1"
"79926680","1"
"87126680","1"
"39736680","0"
"95846680","1"
"61056680","1"
"89066680","1"
"21676680","1"
"21486680","1"
"26507680","1"
"75417680","1"
"37027680","1"
"25747680","1"
"43947680","1"
"63757680","1"
"79967680","1"
"51577680","1"
"89398680","1"
"91198680","1"
"97308680","0"
"13518680","1"
"40438680","1"
"17258680","1"
"77068680","1"
"21478680","1"
"95078680","1"
"63088680","1"
"39439680","1"
"55839680","1"
"67349680","1"
"99389680","1"
"11990680","1"
"29900680","1"
"31510680","1"
"83450680","1"
"49280680","1"
"14591680","1"
"71891680","1"
"23211680","1"
"77431680","1"
"25341680","1"
"33351680","1"
"12451680","1"
"25151680","1"
"58281680","1"
"31981680","1"
"78802680","1"
"85912680","0"
"89132680","1"
"27852680","1"
"96762680","1"
"14962680","1"
"23062680","1"
"74582680","1"
"48182680","1"
"55293680","0"
"29603680","1"
"41353680","1"
"97753680","1"
"84673680","0"
"58744680","0"
"81684680","1"
"68925780","1"
"31435780","1"
"89775780","1"
"65506780","1"
"68016780","1"
"69726780","1"
"23846780","1"
"21856780","1"
"49056780","1"
"77497780","1"
"11617780","1"
"81427780","1"
"88247780","1"
"50857780","1"
"37967780","1"
"21187780","1"
"30808780","0"
"79528780","1"
"96828780","1"
"53938780","1"
"99048780","1"
"48148780","1"
"78388780","1"
"80999780","1"
"13219780","1"
"11559780","1"
"49759780","1"
"74069780","1"
"50890780","0"
"61120780","1"
"99650780","1"
"41260780","1"
"24960780","0"
"23491780","1"
"69891780","1"
"61401780","1"
"78701780","1"
"95621780","1"
"64721780","1"
"83821780","1"
"95431780","1"
"31831780","1"
"31351780","1"
"87371780","1"
"73581780","1"
"47992780","1"
"64432780","1"
"31732780","1"
"39452780","0"
"71682780","1"
"39882780","1"
"95093780","1"
"29403780","0"
"88313780","1"
"11013780","1"
"45423780","1"
"55753780","1"
"62673780","1"
"19783780","1"
"32004780","1"
"51104780","1"
"23524780","1"
"86034780","1"
"82574780","1"
"53284780","1"
"55405880","1"
"11425880","1"
"55025880","0"
"31235880","1"
"13555880","1"
"89955880","1"
"45116880","1"
"92746880","1"
"75066880","1"
"81276880","1"
"57676880","1"
"37297880","1"
"33217880","1"
"29617880","1"
"71227880","0"
"41037880","1"
"51747880","1"
"85157880","1"
"69377880","0"
"67577880","1"
"25777880","1"
"23787880","1"
"21987880","1"
"93598880","1"
"84208880","1"
"51318880","1"
"15918880","1"
"19328880","1"
"86628880","1"
"71128880","1"
"15058880","1"
"43688880","1"
"53019880","1"
"21839880","1"
"59749880","1"
"94059880","1"
"21169880","1"
"93100880","1"
"57510880","1"
"37320880","1"
"93720880","1"
"31920880","1"
"79120880","1"
"41730880","1"
"92340880","0"
"35040880","1"
"53291880","1"
"95421880","1"
"87031880","1"
"69351880","1"
"84851880","1"
"31392880","1"
"66892880","1"
"41102880","1"
"38212880","1"
"25512880","1"
"45322880","1"
"59732880","0"
"97932880","1"
"93042880","1"
"52142880","1"
"68972880","1"
"75893880","1"
"23803880","1"
"95413880","0"
"66123880","1"
"43233880","1"
"83943880","1"
"96263880","1"
"85983880","1"
"23183880","1"
"44894880","1"
"73994880","1"
"22804880","1"
"87114880","1"
"35124880","1"
"63464880","1"
"81474880","1"
"23084880","0"
"99095980","1"
"77005980","1"
"76105980","1"
"86915980","1"
"44925980","1"
"80085980","1"
"55106980","1"
"93876980","1"
"91076980","0"
"56337980","1"
"59557980","1"
"58467980","1"
"31977980","1"
"90077980","1"
"93587980","1"
"41787980","1"
"99798980","1"
"17328980","1"
"85528980","1"
"89128980","1"
"61738980","1"
"69938980","0"
"69458980","1"
"57278980","1"
"26378980","1"
"48178980","1"
"11688980","0"
"71349980","1"
"63149980","1"
"93579980","1"
"21589980","1"
"29920980","1"
"11530980","1"
"27070980","1"
"93280980","1"
"78780980","1"
"60101980","1"
"17211980","0"
"63611980","0"
"29631980","1"
"57541980","1"
"87351980","1"
"39151980","1"
"79771980","1"
"57781980","1"
"65981980","1"
"23992980","1"
"62802980","1"
"98012980","1"
"89722980","1"
"31042980","1"
"93462980","1"
"67062980","1"
"39672980","1"
"87872980","1"
"26782980","1"
"31613980","1"
"31373980","1"
"89904980","1"
"38624980","1"
"53934980","1"
"63454980","1"
"70564980","1"
"95005080","1"
"59415080","1"
"32115080","1"
"65145080","1"
"95955080","1"
"55765080","1"
"53396080","1"
"99316080","1"
"78416080","1"
"45336080","1"
"29936080","0"
"46756080","1"
"85856080","1"
"52156080","1"
"67466080","1"
"35476080","1"
"44576080","0"
"53817080","0"
"61827080","1"
"50927080","1"
"33437080","1"
"69837080","1"
"46847080","0"
"23577080","1"
"81587080","1"
"78168080","1"
"83099080","1"
"83949080","1"
"13700080","1"
"33510080","1"
"43840080","1"
"13270080","1"
"70570080","1"
"17870080","0"
"89811080","1"
"10331080","1"
"29431080","1"
"87341080","1"
"69951080","1"
"68671080","1"
"85781080","1"
"11992080","1"
"50802080","1"
"51512080","1"
"37242080","1"
"95252080","0"
"51652080","1"
"57862080","1"
"29613080","1"
"46723080","1"
"50133080","1"
"96243080","1"
"83353080","1"
"33594080","1"
"19514080","1"
"58614080","1"
"53734080","1"
"51934080","1"
"29464080","1"
"63064080","1"
"33684080","1"
"39084080","1"
"88795190","1"
"49405190","1"
"31825190","0"
"51635190","0"
"32245190","1"
"17555190","1"
"88075190","1"
"85185190","1"
"87316190","1"
"90826190","1"
"27126190","1"
"85846190","1"
"51676190","1"
"48976190","1"
"61486190","1"
"81297190","1"
"27697190","0"
"23427190","1"
"51627190","1"
"49157190","1"
"71338190","1"
"11478190","1"
"92188190","1"
"66599190","1"
"62709190","1"
"64319190","1"
"73559190","1"
"58059190","0"
"15169190","1"
"88489190","1"
"83989190","1"
"54690190","1"
"72600190","1"
"77910190","1"
"12030190","1"
"41460190","1"
"55680190","1"
"65011190","1"
"79231190","1"
"83541190","1"
"52451190","1"
"91171190","1"
"52692190","1"
"78802190","1"
"43922190","1"
"25532190","1"
"14632190","1"
"43442190","1"
"81642190","1"
"33872190","1"
"25482190","1"
"23493190","0"
"81403190","1"
"27803190","1"
"87423190","1"
"16333190","1"
"92443190","1"
"39553190","1"
"97373190","1"
"71304190","1"
"18414190","1"
"91924190","1"
"85044190","1"
"88554190","1"
"47654190","1"
"85664190","0"
"47274190","1"
"62774190","1"
"45895290","1"
"57025290","1"
"12475290","1"
"81526290","0"
"77926290","1"
"51336290","1"
"96836290","1"
"24556290","1"
"30576290","1"
"99297290","1"
"24797290","1"
"51097290","1"
"91427290","1"
"71237290","1"
"99147290","1"
"52608290","0"
"84218290","1"
"30428290","1"
"57678290","1"
"99288290","1"
"21609290","1"
"75019290","1"
"39189290","1"
"30890290","1"
"65100290","1"
"75720290","1"
"63920290","1"
"48230290","1"
"86430290","1"
"61930290","1"
"49130290","0"
"57040290","1"
"16380290","1"
"28841290","0"
"81351290","1"
"35761290","1"
"85381290","1"
"42681290","1"
"70881290","1"
"71302290","1"
"37702290","1"
"67512290","1"
"61922290","0"
"59642290","1"
"75282290","1"
"27893290","1"
"75803290","1"
"47223290","1"
"63433290","1"
"69833290","1"
"36133290","1"
"89543290","1"
"67363290","1"
"81963290","1"
"63573290","1"
"38073290","1"
"51394290","1"
"82004290","1"
"61724290","1"
"45134290","1"
"77644290","1"
"35464290","1"
"80964290","1"
"78974290","1"
"90584290","1"
"35215390","1"
"69815390","1"
"41565390","1"
"75975390","1"
"83985390","1"
"99906390","1"
"34356390","1"
"66966390","1"
"78197390","0"
"37817390","1"
"39237390","0"
"85777390","1"
"23787390","1"
"82887390","1"
"32698390","1"
"37198390","1"
"27908390","1"
"76818390","1"
"80228390","1"
"57528390","1"
"29138390","1"
"81268390","1"
"47099390","1"
"36339390","1"
"51359390","1"
"86859390","0"
"41979390","1"
"15389390","1"
"91590390","1"
"50210390","1"
"63910390","1"
"91110390","1"
"89450390","1"
"17650390","1"
"66560390","0"
"85470390","1"
"57080390","1"
"32391390","1"
"80591390","1"
"29691390","0"
"43431390","1"
"40681390","1"
"37502390","1"
"49442390","1"
"35842390","1"
"32572390","0"
"79872390","1"
"12333390","1"
"77353390","1"
"16263390","1"
"71383390","1"
"60434390","1"
"67254390","1"
"52564390","1"
"45074390","1"
"57684390","1"
"66784390","1"
"25635490","1"
"29755490","1"
"37955490","1"
"72075490","1"
"83785490","1"
"32885490","1"
"61985490","1"
"27196490","1"
"87716490","1"
"31646490","1"
"11076490","1"
"17097490","1"
"63207490","1"
"50507490","1"
"47617490","1"
"33017490","0"
"80937490","1"
"78657490","1"
"15767490","1"
"99177490","1"
"54628490","1"
"67468490","1"
"76568490","1"
"75668490","1"
"37088490","1"
"89699490","1"
"35809490","1"
"17419490","1"
"64669490","1"
"52679490","1"
"28079490","1"
"37500490","1"
"34420490","1"
"13520490","1"
"97640490","1"
"95650490","1"
"47070490","0"
"22380490","1"
"71291490","1"
"59491490","1"
"19011490","1"
"78111490","1"
"15221490","0"
"77831490","1"
"55741490","1"
"90481490","1"
"93702490","1"
"87112490","1"
"91332490","1"
"25642490","1"
"91662490","1"
"90382490","1"
"25023490","1"
"14933490","0"
"61563490","1"
"10663490","1"
"61373490","1"
"30473490","1"
"17773490","1"
"70424490","1"
"59524490","1"
"89334490","1"
"27534490","1"
"45254490","1"
"71464490","1"
"40564490","1"
"89474490","1"
"19895590","1"
"85815590","1"
"13345590","1"
"54006590","1"
"67516590","1"
"67326590","1"
"43726590","1"
"19936590","1"
"29646590","1"
"37656590","1"
"16376590","1"
"61876590","1"
"15286590","0"
"71686590","1"
"59886590","1"
"45617590","1"
"19837590","1"
"11347590","0"
"79547590","1"
"25567590","1"
"35377590","1"
"84287590","1"
"27798590","1"
"56898590","1"
"91108590","1"
"44618590","1"
"43528590","1"
"65848590","1"
"13668590","1"
"61299590","1"
"39209590","1"
"37409590","1"
"64709590","0"
"27300590","1"
"19100590","1"
"75930590","1"
"28340590","1"
"45640590","1"
"15691590","1"
"30191590","1"
"85401590","1"
"39001590","1"
"25831590","1"
"73031590","1"
"24451590","1"
"21751590","1"
"48861590","1"
"76061590","1"
"19381590","1"
"42892590","1"
"21992590","1"
"99902590","1"
"98002590","1"
"15112590","1"
"31132590","1"
"81842590","1"
"40562590","1"
"34162590","1"
"37672590","1"
"49803590","0"
"27003590","1"
"91033590","1"
"60133590","1"
"59373590","1"
"96673590","1"
"14683590","1"
"21983590","1"
"75724590","1"
"83924590","1"
"69134590","1"
"68944590","1"
"51454590","0"
"13064590","1"
"71884590","1"
"27265690","1"
"92575690","1"
"99875690","1"
"47075690","1"
"31485690","1"
"45085690","1"
"13096690","1"
"57406690","1"
"66506690","1"
"94516690","1"
"75556690","1"
"24086690","1"
"87307690","1"
"37927690","0"
"25127690","1"
"57447690","1"
"75267690","1"
